country,iso3,year,population,life_expectancy,inflation_rate,NY.GDP.PCAP.CD
Denmark,DNK,1992,5171370,75.1941463414634,2.09604442933213,29579.4913648682
Denmark,DNK,1993,5188628,75.1168292682927,1.2578566795326,27581.7241097459
Denmark,DNK,1994,5206180,75.3751219512195,1.99201463809517,29967.8303903163
Denmark,DNK,1995,5233373,75.2126829268293,2.08360842382854,35321.0980773087
Denmark,DNK,1996,5263074,75.5914634146342,2.12629802275577,35621.9878051732
Denmark,DNK,1997,5284991,75.9451219512195,2.1821667790712,32779.879045297
Denmark,DNK,1998,5304219,76.1390243902439,1.84565122007883,33346.4884298957
Denmark,DNK,1999,5321799,76.3414634146341,2.49779544404529,33426.2381077405
Denmark,DNK,2000,5339616,76.5926829268293,2.90328203236461,30722.0251837567
Denmark,DNK,2001,5358783,76.7926829268293,2.33787000255262,30768.4775471112
Denmark,DNK,2002,5375931,76.8951219512195,2.42443661219694,33257.1622586509
Denmark,DNK,2003,5390574,77.1439024390244,2.07507820646506,40519.0974905924
Denmark,DNK,2004,5404523,77.4926829268293,1.15435693124934,46625.050098011
Denmark,DNK,2005,5419432,77.8439024390244,1.81781458291254,48925.8076698784
Denmark,DNK,2006,5437272,78.0951219512195,1.92422138464584,52119.1787984282
Denmark,DNK,2007,5461438,78.1951219512195,1.69326586220324,58631.6566433635
Denmark,DNK,2008,5493621,78.4463414634146,3.41626794258374,64616.6657583663
Denmark,DNK,2009,5523095,78.5975609756098,1.30470991024335,58412.7472358513
Denmark,DNK,2010,5547683,79.1,2.31092436974786,58104.5445594981
Denmark,DNK,2011,5570572,79.8,2.7586822605125,61809.737898222
Denmark,DNK,2012,5591572,80.0512195121951,2.3979148566464,58443.7747103968
Denmark,DNK,2013,5614932,80.3,0.789071780078062,61377.5940590412
Denmark,DNK,2014,5643475,80.7,0.56402054044954,62520.4509747011
Denmark,DNK,2015,5683483,80.7024390243902,0.452034153691574,53094.0133607574
Denmark,DNK,2016,5728010,80.8536585365854,0.250000000000031,54500.9260410217
Denmark,DNK,2017,5764980,81.1024390243903,1.14713216957601,57521.5514992225
Denmark,DNK,2018,5793636,80.9536585365854,0.813609467455631,61324.7665045565
Denmark,DNK,2019,5814422,81.4512195121951,0.75813157251162,59404.2663247723
Denmark,DNK,2020,5831404,81.6024390243903,0.420711974110024,60985.4885601514
Denmark,DNK,2021,5856733,81.4048780487805,1.85304543989689,69340.7334922138
Denmark,DNK,2022,5903037,81.3048780487805,7.69656699889259,67781.0940939514
Denmark,DNK,2023,5946952,81.7536585365854,3.30517811237605,68043.5466971243
Denmark,DNK,2024,5976992,82.2536585365854,1.37220049768925,71026.4832271897
Spain,ESP,1960,30455000,69.1092682926829,1.17777108409631,407.96302786933
Spain,ESP,1961,30739250,69.4804878048781,0.809252873882166,463.19044087717
Spain,ESP,1962,31023366,69.5190243902439,5.70647719271308,535.391059454488
Spain,ESP,1963,31296651,69.6812195121951,8.74369768409153,627.278450964262
Spain,ESP,1964,31609195,70.399756097561,6.97924673989605,694.952086797899
Spain,ESP,1965,31954292,70.8092682926829,13.2141378382198,797.377066170904
Spain,ESP,1966,32283194,71.0551219512195,6.24036708297987,915.62923367863
Spain,ESP,1967,32682947,71.2529268292683,6.39163108782115,996.571863525297
Spain,ESP,1968,33113134,71.5378048780488,4.95436611736463,978.292373768035
Spain,ESP,1969,33441054,71.0575609756098,2.16034713599866,1109.13637135526
Spain,ESP,1970,33814531,72.0273170731707,5.73114484293531,1211.42343321309
Spain,ESP,1971,34224490,71.630243902439,8.23688714893602,1361.19251917206
Spain,ESP,1972,34604469,72.8180487804878,8.27228754941942,1707.58800052655
Spain,ESP,1973,34988947,72.6107317073171,11.4167076137084,2245.9479911066
Spain,ESP,1974,35373335,72.969756097561,15.6803733985389,2747.96036737994
Spain,ESP,1975,35757900,73.3187804878049,16.9532859334982,3207.54465082024
Spain,ESP,1976,36137812,73.6426829268293,17.6248800527481,3276.97023260494
Spain,ESP,1977,36511638,74.1319512195122,24.5380632929205,3624.99940255962
Spain,ESP,1978,36864898,74.2956097560976,19.7736704973661,4353.3273744052
Spain,ESP,1979,37191330,74.8187804878049,15.6602355971771,5766.09296672485
Spain,ESP,1980,37491165,75.3492682926829,15.5619020957245,6204.14321544225
Spain,ESP,1981,37758631,75.5285365853659,14.5493457170321,5367.32976278411
Spain,ESP,1982,37986012,76.1341463414634,14.4150020548327,5156.02303792945
Spain,ESP,1983,38171525,75.9090243902439,12.1740727351699,4475.30126831295
Spain,ESP,1984,38330364,76.2953658536586,11.2802765604037,4486.78173863382
Spain,ESP,1985,38469512,76.259512195122,8.81445506678387,4696.29879620729
Spain,ESP,1986,38584624,76.5104878048781,8.7949393229032,6508.8506547565
Spain,ESP,1987,38684815,76.7280487804878,5.24801863489593,8233.72822993027
Spain,ESP,1988,38766939,76.7470731707317,4.83727066490361,9696.1928538538
Spain,ESP,1989,38827764,76.8136585365854,6.79143584025099,10674.3410230107
Spain,ESP,1990,38867322,76.8375609756098,6.72181952228656,13795.0159385128
Spain,ESP,1991,38966376,76.9712195121951,5.93421344335924,14801.3226152172
Spain,ESP,1992,39157685,77.41,5.92453126228489,16100.6799428032
Spain,ESP,1993,39361262,77.5465853658537,4.56907173681813,13330.3798192211
Spain,ESP,1994,39549108,77.9014634146342,4.71841373967329,13405.704414883
Spain,ESP,1995,39724050,77.9807317073171,4.67380337624704,15460.9110266653
Spain,ESP,1996,39889852,78.1204878048781,3.55884559338557,16100.6215831114
Spain,ESP,1997,40057389,78.6041463414634,1.97107395582926,14722.3717633536
Spain,ESP,1998,40223509,78.6658536585366,1.83432999908409,15382.3348573373
Spain,ESP,1999,40386875,78.7170731707317,2.31034813987067,15707.9473068138
Spain,ESP,2000,40567864,78.9658536585366,3.43351563418766,14743.2671031455
Spain,ESP,2001,40850412,79.3682926829268,3.58983413338112,15368.2337984435
Spain,ESP,2002,41431558,79.5682926829268,3.06565685902219,17111.0685058941
Spain,ESP,2003,42187645,79.619512195122,3.03888839396655,21522.0170990262
Spain,ESP,2004,42921895,79.8707317073171,3.03924881090924,24925.0267844576
Spain,ESP,2005,43653155,80.1707317073171,3.36881409750383,26450.9530130382
Spain,ESP,2006,44397319,80.8219512195122,3.51557576832128,28421.686527407
Spain,ESP,2007,45226803,80.8731707317073,2.78679745804945,32652.015594702
Spain,ESP,2008,45954106,81.1756097560976,4.07534335957339,35603.248328071
Spain,ESP,2009,46362946,81.4756097560976,-0.28781308353524,32279.8208476151
Spain,ESP,2010,46576897,81.6268292682927,1.79986457728768,30658.7422282912
Spain,ESP,2011,46742697,82.4756097560976,3.1961018883379,31824.6219134777
Spain,ESP,2012,46773055,82.4268292682927,2.44612782366808,28456.4438151477
Spain,ESP,2013,46604197,83.0780487804878,1.40858109183018,29228.846559842
Spain,ESP,2014,46460733,83.2292682926829,-0.151114837527234,29707.765509467
Spain,ESP,2015,46422303,82.8317073170732,-0.500365709903242,25982.4416197775
Spain,ESP,2016,46458139,83.3292682926829,-0.202598000426452,26755.6061149398
Spain,ESP,2017,46571232,83.2829268292683,1.95607633363963,28381.3425596906
Spain,ESP,2018,46782011,83.4317073170732,1.6749813686379,30602.4212881113
Spain,ESP,2019,47118501,83.8317073170732,0.699518994458738,29786.5245689007
Spain,ESP,2020,47359424,82.2317073170732,-0.322753017299739,27233.9426461608
Spain,ESP,2021,47443821,83.1780487804878,3.09313511976419,30799.4775937775
Spain,ESP,2022,47786102,83.1341463414634,8.39057634118626,30319.4987196616
Spain,ESP,2023,48352528,83.9341463414634,3.53236133492432,33493.2225409111
Spain,ESP,2024,48848840,83.8878048780488,2.77417826534772,35326.7683069278
Finland,FIN,1960,4429634,68.819756097561,3.41812725350792,1191.85508873415
Finland,FIN,1961,4461005,68.8441463414634,1.69100191533953,1341.49900625891
Finland,FIN,1962,4491443,68.5778048780488,4.38398278172668,1426.6675637882
Finland,FIN,1963,4523309,69.0126829268293,4.99638188645285,1538.45703402737
Finland,FIN,1964,4548543,69.2209756097561,10.2758607417486,1725.60483489826
Finland,FIN,1965,4563732,68.9778048780488,4.94058806755308,1902.03847177709
Finland,FIN,1966,4580869,69.4770731707317,3.87365401861324,2031.52331393903
Finland,FIN,1967,4605744,69.6665853658537,5.37778183372857,2055.75306771186
Finland,FIN,1968,4626469,69.6163414634146,9.19166799519512,1927.29380452918
Finland,FIN,1969,4623785,69.5034146341464,2.20561093521245,2201.12415237742
Finland,FIN,1970,4606307,70.179512195122,2.7404204305122,2465.86455526041
Finland,FIN,1971,4612124,70.0175609756098,6.47576543061856,2716.43223544591
Finland,FIN,1972,4639657,70.7073170731707,6.66249783515327,3177.9287929756
Finland,FIN,1973,4666081,71.2236585365854,10.7544718831368,4173.54485169644
Finland,FIN,1974,4690574,71.1348780487805,16.9363999989274,5298.08008790754
Finland,FIN,1975,4711440,71.6736585365854,17.8113972340212,6256.10245136117
Finland,FIN,1976,4725664,71.8129268292683,14.3426930852257,6740.29145314637
Finland,FIN,1977,4738902,72.350243902439,11.7933469184053,7069.73565139858
Finland,FIN,1978,4752528,72.8970731707317,7.79935074552145,7629.49572475149
Finland,FIN,1979,4764690,73.1553658536586,7.46696151310738,9333.07695567452
Finland,FIN,1980,4779535,73.44,11.5946192492107,11224.9380036353
Finland,FIN,1981,4799964,73.7465853658537,11.3057566509548,10925.0957161181
Finland,FIN,1982,4826933,74.2980487804878,9.58492764677445,10935.3110588486
Finland,FIN,1983,4855787,74.2009756097561,8.3662926064564,10493.9626636806
Finland,FIN,1984,4881803,74.5190243902439,7.06765638328172,10830.2185222663
Finland,FIN,1985,4902206,74.2229268292683,5.19562195429435,11394.1921044246
Finland,FIN,1986,4918154,74.56,2.93357920442326,14946.9926198261
Finland,FIN,1987,4932123,74.5919512195122,4.11302886205057,18565.0264426011
Finland,FIN,1988,4946481,74.5770731707317,5.0859286139488,22043.7701596288
Finland,FIN,1989,4964371,74.7921951219512,6.5929098018913,23969.052798644
Finland,FIN,1990,4986431,74.8131707317073,6.14956531179849,28366.204276071
Finland,FIN,1991,5013740,75.2275609756098,4.31021289843465,25488.8450525604
Finland,FIN,1992,5041992,75.4553658536585,2.91932319285011,22320.1124695857
Finland,FIN,1993,5066447,75.7051219512195,2.19065319556436,17588.6781715509
Finland,FIN,1994,5088333,76.3956097560976,1.08855677589404,20278.29109854
Finland,FIN,1995,5107790,76.409512195122,0.791239406938497,26246.2743214462
Finland,FIN,1996,5124573,76.6934146341464,0.629194238120965,25756.6777073618
Finland,FIN,1997,5139835,76.8785365853659,1.19255883425839,24682.29083271
Finland,FIN,1998,5153498,77.0907317073171,1.3994737857984,25999.9861694953
Finland,FIN,1999,5165474,77.2912195121951,1.16223155669444,26180.4128562349
Finland,FIN,2000,5176209,77.4658536585366,3.04210080667795,24335.9225082659
Finland,FIN,2001,5188008,77.9658536585366,2.57844080098895,24965.202996776
Finland,FIN,2002,5200598,78.119512195122,1.57122012789379,26989.389260959
Finland,FIN,2003,5213014,78.3682926829268,0.877440386254785,32920.0857192568
Finland,FIN,2004,5228172,78.7146341463415,0.187120559084418,37768.1334202029
Finland,FIN,2005,5246096,78.8170731707317,0.62387445002519,39049.8703780223
Finland,FIN,2006,5266268,79.2146341463415,1.56666380704386,41214.0187765069
Finland,FIN,2007,5288720,79.2634146341464,2.5106656524034,48473.0240091455
Finland,FIN,2008,5313399,79.5682926829268,4.06595355358379,53769.4726240385
Finland,FIN,2009,5338871,79.719512195122,-9.17360384430342e-07,47478.3495310999
Finland,FIN,2010,5363352,79.8707317073171,1.18413523154646,46506.2919016566
Finland,FIN,2011,5388272,80.4707317073171,3.41680754255211,51060.3242589767
Finland,FIN,2012,5413971,80.6268292682927,2.80833622561573,47551.6740841369
Finland,FIN,2013,5438972,80.9756097560976,1.47828615688809,49691.0145200739
Finland,FIN,2014,5461512,81.1804878048781,1.04119621178439,50073.7760815871
Finland,FIN,2015,5479531,81.4804878048781,-0.207928839905268,42560.3456767103
Finland,FIN,2016,5495303,81.4292682926829,0.356684500891695,43451.2562442158
Finland,FIN,2017,5508214,81.6317073170732,0.754015047084346,46085.0174739036
Finland,FIN,2018,5515525,81.7341463414634,1.08382098409305,49654.2497035329
Finland,FIN,2019,5521606,81.9829268292683,1.0240939296343,48358.1807773701
Finland,FIN,2020,5529543,81.9317073170732,0.290554555653239,48828.6846862799
Finland,FIN,2021,5541017,81.8853658536585,2.19457432340007,53099.1351400148
Finland,FIN,2022,5556106,81.1878048780488,7.12350773301402,50440.560224974
Finland,FIN,2023,5583911,81.5853658536585,6.25064322154762,52834.2916752703
Finland,FIN,2024,5619911,82.3365853658537,1.56568906231615,53149.7671934051
France,FRA,1960,47412964,69.8682926829268,4.13993575518436,1306.79629911648
France,FRA,1961,47905982,70.1170731707317,2.4004610454631,1401.87190432812
France,FRA,1962,48389516,70.3146341463415,5.33128007065639,1553.99323202639
France,FRA,1963,48877567,70.5146341463415,4.99915289796849,1723.23648290171
France,FRA,1964,49401492,70.6634146341463,3.21119170293105,1891.12061521027
France,FRA,1965,49877725,70.8121951219512,2.70310455873084,2023.50184544884
France,FRA,1966,50311637,70.9609756097561,2.60200076636451,2172.59339649824
France,FRA,1967,50722791,71.1609756097561,2.79177709435142,2328.11785496887
France,FRA,1968,51112980,71.309756097561,4.54320486402014,2518.15825593491
France,FRA,1969,51536014,71.4585365853659,6.045962841739,2729.37124785377
France,FRA,1970,52007169,71.6585365853659,5.29964124562667,2832.54913756906
France,FRA,1971,52499553,71.9073170731707,5.3975186559511,3137.05929958055
France,FRA,1972,52962356,72.1073170731707,6.06300309718186,3809.09946046394
France,FRA,1973,53392161,72.3560975609756,7.38060106398917,4906.53555379458
France,FRA,1974,53746571,72.6048780487805,13.6493174728137,5260.60025882755
France,FRA,1975,54002853,72.8536585365854,11.6859272493228,6616.76722499173
France,FRA,1976,54232383,73.1024390243903,9.62549578155532,6792.3099035538
France,FRA,1977,54486467,73.3512195121951,9.49455467190425,7458.76424117602
France,FRA,1978,54734030,73.6024390243903,9.2505584672444,9166.59011961391
France,FRA,1979,54979851,73.8512195121951,10.6467341716662,11062.5731730373
France,FRA,1980,55274184,74.0512195121951,13.5625788483016,12565.1639377144
France,FRA,1981,55603353,74.3,13.3144055680072,10955.9002996167
France,FRA,1982,55806789,74.5,11.9784719523804,10359.8920663549
France,FRA,1983,56108330,74.8,9.45954847235315,9862.28449386586
France,FRA,1984,56383085,75.0,7.67380262247318,9311.89426452129
France,FRA,1985,56665619,75.3,5.83109973854513,9657.01938533723
France,FRA,1986,56956002,75.6,2.53852591781413,13430.4824599685
France,FRA,1987,57266167,75.8,3.28889821400135,16175.7090467566
France,FRA,1988,57598186,76.1,2.70081527508114,17549.6440487161
France,FRA,1989,57943062,76.3487804878049,3.49830220700752,17547.2645422514
France,FRA,1990,58261012,76.6,3.19428338029481,21586.4674617483
France,FRA,1991,58554242,76.8487804878049,3.21340732409677,21500.7778366233
France,FRA,1992,58846584,77.1,2.36376046269355,23615.0168565483
France,FRA,1993,59103094,77.3,2.10446277124642,22238.8250618434
France,FRA,1994,59324863,77.6487804878049,1.65551532926999,23359.8985104774
France,FRA,1995,59541294,77.7512195121951,1.79648142095589,26791.8151982369
France,FRA,1996,59754504,77.9536585365854,1.98288365089738,26757.6351494145
France,FRA,1997,59968066,78.3048780487805,1.20394294026963,24169.4008102822
France,FRA,1998,60190684,78.6048780487805,0.651126867833072,24869.4030795939
France,FRA,1999,60501986,78.7560975609756,0.537141639134596,24576.3152254528
France,FRA,2000,60918661,79.0560975609756,1.67595988720928,22340.5939516217
France,FRA,2001,61364377,79.1585365853659,1.63478079549599,22331.7948343036
France,FRA,2002,61812142,79.2609756097561,1.92341228727063,24144.5727019529
France,FRA,2003,62249855,79.1146341463415,2.09847219146919,29479.5222101175
France,FRA,2004,62707588,80.1634146341463,2.14208964640238,33644.9282220364
France,FRA,2005,63180854,80.1634146341463,1.74586936380487,34696.3718316971
France,FRA,2006,63622342,80.8121951219512,1.67512449608726,36431.5658906555
France,FRA,2007,64016890,81.1121951219512,1.48799805953859,41486.1907828787
France,FRA,2008,64375116,81.2146341463415,2.81286194914785,45464.8181385158
France,FRA,2009,64706436,81.4146341463415,0.0876204781574653,41728.0884164132
France,FRA,2010,65026211,81.6634146341463,1.53112270420918,40694.8211697025
France,FRA,2011,65340830,82.1146341463415,2.11159795175,43929.7840873812
France,FRA,2012,65657659,81.9682926829268,1.95419531613509,40863.5814412333
France,FRA,2013,65997932,82.219512195122,0.863715497861804,42669.1795111893
France,FRA,2014,66312067,82.719512195122,0.507758822937989,43148.0459288416
France,FRA,2015,66548272,82.3219512195122,0.0375143805125181,36702.4323733379
France,FRA,2016,66724104,82.5731707317073,0.183334861123764,37024.2157133669
France,FRA,2017,66918020,82.5756097560976,1.03228275064681,38687.1626407164
France,FRA,2018,67158348,82.6756097560976,1.85081508315492,41418.1766484844
France,FRA,2019,67382061,82.8268292682927,1.10825492288293,40408.2848574751
France,FRA,2020,67601110,82.1756097560976,0.476498852725065,39169.8606000707
France,FRA,2021,67842811,82.3243902439024,1.64233141038393,43725.0999521245
France,FRA,2022,68184457,82.1292682926829,5.22236748369725,40988.6396406579
France,FRA,2023,68372286,82.8317073170732,4.8783572650844,44700.1384177544
France,FRA,2024,68551653,82.9804878048781,1.99904942291462,46103.0840855884
Greece,GRC,1960,8331725,70.4343170731707,1.47784758493376,513.085862390915
Greece,GRC,1961,8398050,70.2830243902439,2.10357934997025,582.563503591063
Greece,GRC,1962,8448233,70.2246097560976,-0.475428291049914,608.475515462307
Greece,GRC,1963,8479625,70.5639756097561,3.18466272791599,685.559282001744
Greece,GRC,1964,8510429,70.4581707317073,0.617302978512609,772.805500770312
Greece,GRC,1965,8550333,71.3916829268293,3.22087246997095,886.773611071551
Greece,GRC,1966,8613651,71.800512195122,4.90341596130601,983.55754915871
Greece,GRC,1967,8684088,71.307,1.8413570275059,1053.2588863313
Greece,GRC,1968,8740765,71.4037317073171,0.139060583507832,1138.38219032671
Greece,GRC,1969,8772764,71.9788780487805,2.63891868835485,1305.64395976862
Greece,GRC,1970,8792806,72.6807804878049,2.8416706788411,1473.60394808707
Greece,GRC,1971,8831036,72.8671707317073,3.28947072230333,1629.3452793287
Greece,GRC,1972,8888628,72.656243902439,4.33120123203356,1873.25412773592
Greece,GRC,1973,8929086,72.9059268292683,15.3846240702128,2468.00395502023
Greece,GRC,1974,8962022,73.3943658536585,26.5608465867349,2789.40577350635
Greece,GRC,1975,9046541,73.4011707317073,13.6287617821754,3109.3794397892
Greece,GRC,1976,9188150,73.6791219512195,13.0242794587956,3343.38819444676
Greece,GRC,1977,9308479,73.6803414634146,12.3697970875078,3832.32110004611
Greece,GRC,1978,9429959,74.3631707317073,12.5724256724442,4629.33937671209
Greece,GRC,1979,9548258,74.5928292682927,19.0941746808767,5626.58879087082
Greece,GRC,1980,9642505,74.5065609756098,24.6758939736233,5811.69069600941
Greece,GRC,1981,9729350,74.9156829268293,24.5060675977964,5305.43729381339
Greece,GRC,1982,9789513,75.2026829268293,20.9910886220017,5501.63700061234
Greece,GRC,1983,9846627,75.4804146341463,20.1794812892138,4950.06026518761
Greece,GRC,1984,9895801,75.7576097560976,18.4568132050187,4785.07463033775
Greece,GRC,1985,9934300,76.0950487804878,19.3146929406643,4746.76035816355
Greece,GRC,1986,9967213,76.4882195121951,23.0154508205012,5577.83258692769
Greece,GRC,1987,10000595,76.0558536585366,16.3968631635364,6473.57783168117
Greece,GRC,1988,10036983,76.9481951219512,13.5288583215048,7492.35204811251
Greece,GRC,1989,10089498,76.6878048780488,13.6555638723612,7737.54385772032
Greece,GRC,1990,10196792,76.9390243902439,20.433499109463,9466.66238502174
Greece,GRC,1991,10319927,77.1365853658537,19.4558456445745,10046.6663875475
Greece,GRC,1992,10399061,77.3829268292683,15.8770737923919,11021.012224607
Greece,GRC,1993,10460415,77.390243902439,14.4112644439349,10257.3085789073
Greece,GRC,1994,10512922,77.6390243902439,10.8740756809131,10937.0223808611
Greece,GRC,1995,10562153,77.5853658536585,8.93451415961512,12779.081491606
Greece,GRC,1996,10608800,77.6853658536585,8.19455217632728,13432.5262183244
Greece,GRC,1997,10661259,78.1365853658537,5.53600266773482,13015.9175046854
Greece,GRC,1998,10720509,77.8390243902439,4.76622572397645,13022.9648774809
Greece,GRC,1999,10761698,77.9878048780488,2.6366330602198,12742.5404388143
Greece,GRC,2000,10805808,77.8878048780488,3.15118162493827,11638.2010697215
Greece,GRC,2001,10862132,78.3878048780488,3.37396832213865,12156.9572824221
Greece,GRC,2002,10902022,78.6414634146341,3.62935871878874,13782.195640943
Greece,GRC,2003,10928070,78.8414634146341,3.53065027765554,18020.612039764
Greece,GRC,2004,10955141,79.0390243902439,2.89884810758167,21449.2552764245
Greece,GRC,2005,10987314,79.2390243902439,3.5450727333508,22054.1315756886
Greece,GRC,2006,11020362,79.4390243902439,3.19594684144543,24416.0232970275
Greece,GRC,2007,11048473,79.4390243902439,2.89500321516578,28440.7625328955
Greece,GRC,2008,11077841,79.9390243902439,4.1527970811029,31695.8331092209
Greece,GRC,2009,11107017,80.1878048780488,1.21007269197809,29425.4573200263
Greece,GRC,2010,11121341,80.3878048780488,4.71298907760395,26653.0488008626
Greece,GRC,2011,11104899,80.7317073170732,3.3298532335065,25504.7866510124
Greece,GRC,2012,11045011,80.6341463414634,1.50152696177758,21624.346052551
Greece,GRC,2013,10965211,81.2853658536585,-0.921269454256899,21573.3449762805
Greece,GRC,2014,10892413,81.3853658536585,-1.31226096405525,21474.7257123892
Greece,GRC,2015,10820883,81.0365853658537,-1.73588804765275,17980.7298238137
Greece,GRC,2016,10775971,81.3878048780488,-0.825653978391033,17919.2426377048
Greece,GRC,2017,10754679,81.2878048780488,1.12125452031425,18631.9930129293
Greece,GRC,2018,10732882,81.7878048780488,0.62562141345364,19873.4015238771
Greece,GRC,2019,10721582,81.6390243902439,0.253007522038059,19335.3602002969
Greece,GRC,2020,10698599,81.2878048780488,-1.24798355581405,17886.733165236
Greece,GRC,2021,10569207,80.0829268292683,1.22382501019854,20654.7001960815
Greece,GRC,2022,10436882,80.7878048780488,9.64525981280642,20886.5243087629
Greece,GRC,2023,10407351,81.7365853658537,3.46480128513405,23343.7103964562
Greece,GRC,2024,10405134,81.8390243902439,2.74101875679477,24626.1481858973
Hungary,HUN,1960,9983512,68.0031707317073,,
Hungary,HUN,1961,10027958,68.9360975609756,,
Hungary,HUN,1962,10060825,67.8658536585366,,
Hungary,HUN,1963,10087947,68.8741463414634,,
Hungary,HUN,1964,10119835,69.3809756097561,,
Hungary,HUN,1965,10147935,69.0712195121951,,
Hungary,HUN,1966,10178653,69.8224390243902,,
Hungary,HUN,1967,10216604,69.4070731707317,,
Hungary,HUN,1968,10255815,69.230243902439,,476.434350138292
Hungary,HUN,1969,10298723,69.3146341463415,,527.231617602682
Hungary,HUN,1970,10337910,69.1646341463415,,559.197091346639
Hungary,HUN,1971,10367537,69.0524390243903,,606.852738581394
Hungary,HUN,1972,10398489,69.6646341463415,,709.652502602719
Hungary,HUN,1973,10432055,69.5180487804878,3.38797814176702,875.981999921224
Hungary,HUN,1974,10478720,69.2480487804878,1.79704016823474,955.874207823024
Hungary,HUN,1975,10540525,69.29,3.84215991793819,1083.47473343284
Hungary,HUN,1976,10598677,69.5731707317073,5.2283983330866,1248.79851313891
Hungary,HUN,1977,10648031,69.8480487804878,3.90889569564822,1388.39509904029
Hungary,HUN,1978,10684822,69.3939024390244,4.68714274853112,1617.87853402771
Hungary,HUN,1979,10704152,69.6153658536585,8.97641234700303,1864.67188851588
Hungary,HUN,1980,10711122,69.0617073170732,9.28585743921337,2158.22181355246
Hungary,HUN,1981,10711848,69.1392682926829,4.66141394394755,2213.05267699322
Hungary,HUN,1982,10705535,69.3578048780488,6.8358050825954,2255.06405686887
Hungary,HUN,1983,10689463,68.9736585365854,7.27989573279491,2049.71617921793
Hungary,HUN,1984,10668095,69.0258536585366,8.46785487646018,1991.23894795513
Hungary,HUN,1985,10648713,68.9721951219512,6.94234501879147,2020.02286569062
Hungary,HUN,1986,10630564,69.1734146341463,5.29166170071091,2330.84188308476
Hungary,HUN,1987,10612741,69.6512195121951,8.67431417733243,2565.9739107384
Hungary,HUN,1988,10596487,70.0234146341463,15.7235490703556,2812.23754602897
Hungary,HUN,1989,10481719,69.4617073170732,17.149151997396,2902.43508126549
Hungary,HUN,1990,10373988,69.3156097560976,28.3695996532777,3323.53967237633
Hungary,HUN,1991,10373400,69.3770731707317,34.8175429072704,3361.22268037924
Hungary,HUN,1992,10369341,69.1170731707317,23.6557207806552,3747.32966394956
Hungary,HUN,1993,10357523,69.1012195121951,22.4642346133809,3886.66608419616
Hungary,HUN,1994,10343355,69.469756097561,18.8680749869283,4187.0311799663
Hungary,HUN,1995,10328965,69.7917073170732,28.3054683706654,4509.41740910077
Hungary,HUN,1996,10311238,70.3287804878049,23.4690301919185,4542.0120380978
Hungary,HUN,1997,10290486,70.7024390243902,18.3050744143799,4606.0569733295
Hungary,HUN,1998,10266570,70.5578048780488,14.153789654534,4751.7732430202
Hungary,HUN,1999,10237530,70.6770731707317,9.99774409303368,4801.95949584162
Hungary,HUN,2000,10210971,71.2463414634146,9.80361016908125,4629.91760812548
Hungary,HUN,2001,10187576,72.2487804878049,9.11680911680911,5280.94887987063
Hungary,HUN,2002,10158608,72.3487804878049,5.26544821583985,6658.04494326809
Hungary,HUN,2003,10129552,72.3,4.66101694915254,8410.09248198479
Hungary,HUN,2004,10107146,72.6487804878049,6.74434679569469,10291.2694721409
Hungary,HUN,2005,10087065,72.6487804878049,3.56151711378352,11212.2046968994
Hungary,HUN,2006,10071370,73.0975609756098,3.93032603841001,11478.4891640501
Hungary,HUN,2007,10055780,73.1512195121951,7.9587451654491,13934.605460375
Hungary,HUN,2008,10038188,73.7024390243903,6.0425125388106,15762.6322515113
Hungary,HUN,2009,10022650,73.9048780487805,4.21171171171171,13051.1831777184
Hungary,HUN,2010,10000023,74.2073170731707,4.85555795691956,13189.8433874768
Hungary,HUN,2011,9971727,74.8585365853659,3.9299209893507,14211.460557822
Hungary,HUN,2012,9920362,75.0634146341463,5.65214517088646,12950.1594488143
Hungary,HUN,2013,9872734,75.5658536585366,1.73319984983101,13739.4620151401
Hungary,HUN,2014,9833038,75.7634146341463,-0.227566270988219,14352.501883174
Hungary,HUN,2015,9797755,75.5682926829269,-0.0616446800641672,12782.9412577973
Hungary,HUN,2016,9759755,76.0634146341464,0.394769306686392,13215.8605277789
Hungary,HUN,2017,9726756,75.8170731707317,2.34824281150154,14736.1668157258
Hungary,HUN,2018,9706964,76.0658536585366,2.85024792594646,16605.0570511887
Hungary,HUN,2019,9694824,76.3195121951219,3.33858635382008,17012.8598553199
Hungary,HUN,2020,9670419,75.419512195122,3.32674385766738,16386.9308821258
Hungary,HUN,2021,9630932,74.0658536585366,5.11096534382855,19030.628130329
Hungary,HUN,2022,9605074,75.8682926829268,14.6081439492433,18428.028825614
Hungary,HUN,2023,9592186,76.5707317073171,17.1249659678737,22230.6277875187
Hungary,HUN,2024,9562065,76.7243902439025,3.70370370370369,23292.3263882478
Ireland,IRL,1960,2828600,70.1942682926829,0.450837269431776,706.551022345168
Ireland,IRL,1961,2824400,69.6782926829268,2.7569993586355,761.851359570018
Ireland,IRL,1962,2836050,69.9910487804878,4.26372712149085,821.344113076887
Ireland,IRL,1963,2852650,70.2300975609756,2.45362058668928,878.156576476286
Ireland,IRL,1964,2866550,70.4899268292683,6.71728971926295,994.607331611746
Ireland,IRL,1965,2877300,70.695,4.98812351543946,1055.03624701098
Ireland,IRL,1966,2888800,70.2169512195122,3.05429864140273,1107.31823034754
Ireland,IRL,1967,2902450,71.2453658536585,3.1833150395518,1187.18321236576
